employee_id,employee_name,region,hire_date,monthly_salary,monthly_sales,num_clients_handled,performance_rating,incentive_percent,department_id,department,annual_budget,head_of_department
9616,Robert Willis,East,29-03-2024,106719,146595,11,5,0,6,,,
9617,Margaret Gibson,West,30-09-2020,90985,150510,27,1,15,6,,,
9618,Ryan Meyer,West,12-09-2018,106305,247967,26,4,15,3,,,
9619,Robert Allen,West,10-11-2020,40931,401156,35,3,10,4,,,
9620,Ebony Jackson,North,20-11-2023,48077,255197,16,3,0,2,,,
9621,Victoria Miles,North,09-09-2019,83796,422207,40,3,10,5,,,
9622,Andrea Anderson,East,21-05-2023,55895,320303,20,5,15,1,,,
9623,Sarah Robles,West,23-01-2021,98357,435975,15,1,0,3,,,
9624,Nicole Nash,South,15-10-2021,82814,203000,14,5,15,6,,,
9625,Jesse Smith,West,12-11-2019,110290,75823,46,4,5,5,,,
9626,Jessica Valencia,South,09-03-2021,78793,287940,8,1,0,2,,,
9627,Charles Fitzpatrick,South,27-02-2019,93848,388235,24,2,5,4,,,
9628,Kelly Hughes,West,21-06-2021,111754,342212,33,2,5,1,,,
9629,Amy Ramos,South,09-08-2017,74189,53137,16,5,15,3,,,
9630,Charles Martinez,South,06-12-2022,84346,305352,27,5,15,6,,,
9631,Stephanie Phillips,West,25-03-2021,31395,294140,28,5,20,6,,,
9632,Charles Walsh II,North,27-07-2021,82119,145957,44,2,0,5,,,
9633,Kelly Clark,West,06-09-2019,33961,228084,14,2,20,5,,,
9634,Erica Rogers,East,07-09-2022,65382,371716,9,1,10,1,,,
9635,Rebekah Hampton,South,15-01-2019,118790,131907,46,1,10,4,,,
9636,Brittney Moore,East,06-09-2020,47928,16864,13,5,15,2,,,
9637,Melanie Fernandez,South,10-01-2020,42093,459375,22,3,10,4,,,
9638,Michelle Schultz,North,12-10-2022,110238,417781,30,1,5,4,,,
9639,Doris Martin,South,25-12-2017,75457,495840,32,2,10,4,,,
9640,Kristen Wells,West,10-09-2018,37986,337865,16,4,20,1,,,
9641,Donna Roy,South,02-11-2015,56726,96177,25,3,0,1,,,
9642,Nancy Smith,East,09-01-2019,108196,496598,49,2,15,2,,,
9643,Kimberly Jones,West,04-10-2016,83585,157420,23,3,0,4,,,
9644,Jim Hammond DDS,East,24-06-2021,102570,118944,37,4,15,1,,,
9645,Alfred Nguyen,North,23-09-2015,88400,308455,28,5,10,2,,,
9646,Lynn Haas,East,13-06-2024,94619,117975,3,3,10,6,,,
9647,Carla Ruiz,East,07-06-2017,43580,178726,23,4,15,2,,,
9648,Christopher Pierce,East,14-12-2023,113016,234246,33,4,0,4,,,
9649,Gina Wright,West,20-04-2018,89225,375088,39,3,5,3,,,
9650,Cheryl Tran,North,14-04-2024,31204,135340,25,3,15,4,,,
9651,Patrick Miller,North,15-09-2023,54331,299298,25,3,5,3,,,
9652,Karen Townsend,North,10-01-2022,33583,109448,39,3,20,2,,,
9653,James Reilly,East,30-03-2022,111792,161620,21,5,15,6,,,
9654,Rhonda Carter,West,27-02-2022,74099,172084,31,2,15,6,,,
9655,Francisco Cherry,West,01-05-2019,37539,466406,49,1,5,1,,,
9656,Tina Clark,West,09-01-2018,74379,76170,30,5,5,6,,,
9657,Mary Brown,East,18-04-2020,86292,410793,39,3,10,5,,,
9658,Gabriel Mason,North,17-11-2021,117846,420903,45,4,0,2,,,
9659,Melissa Campos,East,13-10-2018,38223,121157,45,5,10,1,,,
9660,Shane Gonzalez,West,11-02-2021,105696,485668,42,1,10,6,,,
9661,Daniel Mcintosh,East,07-12-2019,114894,499056,34,1,5,2,,,
9662,Brian Martinez,South,04-01-2019,61339,331369,38,5,15,4,,,
9663,Christopher Floyd,North,15-10-2020,94590,422297,7,4,15,6,,,
9664,Daniel Dickerson,North,16-04-2017,41522,383289,27,4,5,3,,,
9665,Andrea Parker,West,23-08-2018,58014,433836,13,4,15,2,,,
9666,Tiffany Perry,East,27-04-2018,74082,207560,29,2,0,1,,,
9667,Julie Wagner,West,18-10-2015,103834,45573,23,4,20,4,,,
9668,Stephanie Owen,East,30-03-2018,82945,99506,8,1,15,5,,,
9669,Lauren Landry,South,12-01-2021,95737,319275,21,3,15,4,,,
9670,Andrew Williams,North,22-11-2018,103492,395593,13,3,10,6,,,
9671,Bethany Johnson,North,02-02-2020,37385,115086,26,1,5,3,,,
9672,Andrea Jackson,East,19-04-2019,94552,104635,43,4,15,4,,,
9673,Christina Poole,North,13-10-2016,101543,234006,10,3,5,5,,,
9674,Phillip Vega,East,22-03-2017,64562,250783,29,1,10,1,,,
9675,Mrs. Alexandria Thomas MD,West,28-04-2022,96944,166627,27,4,0,2,,,
9676,Amanda Benton,South,18-09-2019,30916,113516,4,2,20,3,,,
9677,Katherine Hines,East,28-01-2016,95226,276274,42,3,0,5,,,
9678,Logan Campbell,South,19-06-2022,83583,206187,31,4,20,6,,,
9679,Nicole Richards,West,19-07-2021,103314,165398,17,4,0,6,,,
9680,Jennifer Cruz,West,10-07-2018,101882,324837,8,3,20,6,,,
9681,Joseph Todd,West,10-10-2022,65934,184605,37,4,0,3,,,
9682,Julie Jenkins,East,03-06-2018,46448,13386,20,5,5,4,,,
9683,Ryan Torres,South,11-02-2020,83471,136435,47,5,20,3,,,
9684,Ms. Nicole Cook,South,05-09-2022,66418,447053,10,2,5,6,,,
9685,Veronica Berry,North,15-08-2023,44715,52697,44,1,10,5,,,
9686,Sierra Davis,East,09-05-2016,64783,36999,34,5,15,2,,,
9687,Matthew Doyle,North,28-06-2023,55897,250449,39,5,10,2,,,
9688,Rebecca Moreno,North,06-01-2018,52698,288293,11,2,10,3,,,
9689,Francis Ho,East,02-12-2023,71572,463263,47,5,20,6,,,
9690,Bryan Miller,North,14-06-2024,38843,369266,12,5,20,1,,,
9691,Tyler Franco,North,21-03-2018,61551,350974,10,3,10,3,,,
9692,Rebecca Dean,North,21-09-2018,57442,282871,13,2,0,6,,,
9693,Kent Vasquez,West,31-03-2021,56696,267519,34,4,15,4,,,
9694,John Hawkins,East,17-01-2018,117099,81626,30,4,5,2,,,
9695,Timothy Gutierrez,West,01-02-2023,118518,81031,15,1,5,2,,,
9696,Matthew Martin,North,21-09-2018,118399,138298,8,1,0,2,,,
9697,Rebecca Chavez,North,08-02-2019,34763,323696,38,5,15,1,,,
9698,Jonathan Ferguson,West,18-05-2018,57771,497777,36,5,0,6,,,
9699,Miguel Rodriguez,North,30-03-2021,116029,284291,40,4,5,6,,,
9700,Kevin Rivers,East,11-04-2018,35535,210160,22,2,0,6,,,
9701,Eric Johnson,South,17-10-2015,62519,158434,5,3,20,6,,,
9702,Misty Schmidt,West,11-01-2018,42020,442531,32,1,5,1,,,
9703,Jasmine Bowman,South,09-03-2017,59745,490649,20,5,20,5,,,
9704,Nichole Dalton,South,25-02-2021,60906,428194,23,1,15,3,,,
9705,Alex Sandoval,South,10-11-2022,65896,20996,40,4,20,3,,,
9706,Kevin Holland,West,01-02-2016,116786,27898,46,2,0,6,,,
9707,Fernando Casey,North,16-07-2021,41297,85275,49,4,15,4,,,
9708,Timothy Walsh,East,27-12-2023,79689,26777,2,3,10,2,,,
9709,Patrick Hall,North,13-12-2017,87081,389462,19,2,15,1,,,
9710,Mary Baker,East,27-08-2017,84183,124791,26,3,10,4,,,
9711,Emily Rogers,North,17-03-2019,89762,154369,36,3,10,4,,,
9712,Christina Carey,South,06-05-2020,93573,470495,14,2,15,6,,,
9713,Haley Little,South,21-05-2016,56783,285680,7,3,10,1,,,
9714,Jamie Brown,East,26-05-2024,111793,343116,16,1,20,3,,,
9715,Mary Johnson,West,14-01-2020,76791,40589,10,5,20,2,,,
9716,Casey Barrett,North,21-01-2022,60086,141493,43,2,15,3,,,
9717,Eric Martin,South,28-11-2017,119599,245792,22,4,10,4,,,
9718,Melissa Russell,East,30-06-2016,113957,65349,26,4,0,2,,,
9719,Heather Wolfe,North,08-02-2021,71922,326588,5,5,15,5,,,
9720,Edward Marquez,East,29-04-2017,31243,57350,12,4,10,4,,,
9721,Corey Stewart,West,13-03-2019,86269,410024,24,5,10,3,,,
9722,Adam Vincent,West,27-03-2021,72829,440697,24,1,10,3,,,
9723,Brandon Clark,North,16-01-2017,82282,269230,15,4,0,6,,,
9724,Samantha Hodge,West,31-01-2024,51863,242553,24,4,20,3,,,
9725,Jacob Butler,North,29-06-2022,62337,46544,24,1,5,1,,,
9726,Andrea Stewart,North,11-03-2017,54688,96310,42,4,0,4,,,
9727,Denise Espinoza,West,29-03-2022,37974,395299,26,4,5,2,,,
9728,Kendra Nelson,East,08-09-2016,39491,229720,34,1,20,3,,,
9729,Michelle Brown,East,24-05-2024,32304,361274,18,1,10,6,,,
9730,Sandra Lee,North,11-05-2017,59000,255619,43,1,5,6,,,
9731,Kelly Austin,South,09-02-2018,118840,362449,37,4,5,3,,,
9732,John Tran,North,07-07-2020,41498,271760,6,5,0,1,,,
9733,Mrs. Jaime Garrett,East,30-01-2020,107874,481350,45,5,20,6,,,
9734,Tammy Faulkner,North,18-05-2018,33814,366971,25,2,15,2,,,
9735,Tonya Nichols,East,04-12-2021,59925,38594,17,2,5,4,,,
9736,Ryan Johnson,West,16-06-2021,91224,287124,16,4,0,5,,,
9737,James Carroll,North,03-08-2022,108045,59401,29,4,10,1,,,
9738,Justin Moore,North,11-04-2018,67806,382107,1,5,20,6,,,
9739,Mary Whitaker,West,16-11-2019,78793,496157,45,3,10,4,,,
9740,Javier Hawkins,West,17-01-2019,43365,441035,42,2,10,5,,,
9741,Bryan Snyder,South,24-09-2019,66549,206198,45,5,15,3,,,
9742,Ruth Goodman,West,18-09-2021,64726,48879,20,4,5,3,,,
9743,John Martin,South,23-03-2021,80448,276535,26,2,15,2,,,
9744,Steven Dunn,West,15-07-2023,69109,231421,21,2,0,5,,,
9745,Alejandro Jones,East,07-11-2019,93615,116091,27,2,15,3,,,
9746,Terri Blackwell,North,19-08-2022,39224,95640,36,4,0,3,,,
9747,Sandra Hall,West,21-08-2017,100618,30393,35,5,5,6,,,
9748,Lisa Welch,East,23-05-2024,116242,80441,16,3,5,2,,,
9749,Vincent Elliott,West,07-09-2021,89949,110640,29,4,15,4,,,
9750,Crystal Guzman,North,09-12-2023,70069,61736,7,2,10,3,,,
9751,Heidi Johnson,West,07-06-2020,77043,269701,7,1,15,1,,,
9752,John Thomas,West,17-06-2021,110911,323061,34,5,20,1,,,
9753,Curtis Trujillo,North,08-08-2018,60934,468742,48,4,5,4,,,
9754,Sarah Miller,West,01-09-2023,59526,335887,5,2,20,5,,,
9755,Kimberly Perry,North,18-10-2017,49612,383256,8,3,20,2,,,
9756,Megan Vega,South,28-06-2016,113395,68486,8,2,20,6,,,
9757,Victoria Warren,West,14-09-2018,65175,266118,43,2,10,1,,,
9758,Mark Haas,East,20-02-2018,119463,469866,29,4,5,1,,,
9759,Vicki Higgins,West,09-06-2023,73927,495547,10,3,5,4,,,
9760,Brian Mckenzie,North,11-06-2024,52073,154082,1,1,5,5,,,
9761,Chris Taylor,North,28-02-2020,116257,139849,38,4,15,5,,,
9762,Betty Ochoa,East,02-06-2021,36572,191363,28,5,0,4,,,
9763,Matthew Rich,East,31-05-2017,33950,411183,7,3,5,1,,,
9764,Dawn Barry,North,07-10-2022,114578,490789,17,1,10,2,,,
9765,Francisco Chase,South,05-07-2020,85301,391494,48,1,10,1,,,
9766,Erika Gibson,South,03-05-2019,40006,390348,46,3,0,5,,,
9767,Timothy Acosta,North,20-09-2016,70253,122747,24,5,15,6,,,
9768,Tara Ford,South,31-05-2022,115203,446152,35,2,10,1,,,
9769,Antonio Johnston II,East,03-03-2021,113216,188764,9,4,0,2,,,
9770,Mary Webb,South,05-09-2020,57731,118092,42,5,10,3,,,
9771,Wendy Martinez,East,28-10-2016,64415,306057,3,1,0,1,,,
9772,Mary Barrett,West,24-02-2017,77813,77163,44,5,10,4,,,
9773,Lorraine Carlson,East,24-08-2022,87703,282194,4,2,15,3,,,
9774,Betty Nichols,West,27-05-2022,104892,125933,32,5,15,4,,,
9775,Tara Daniels,East,27-12-2022,70860,478426,44,5,10,4,,,
9776,Tommy Wilson,East,12-01-2021,52013,228753,13,1,10,4,,,
9777,Virginia Shaw,South,04-02-2021,33244,462081,24,5,20,1,,,
9778,Brian Ruiz,East,30-05-2024,119107,387201,7,4,5,5,,,
9779,Jaime Hamilton,North,03-02-2022,93440,286408,19,3,15,3,,,
9780,William Swanson,West,16-08-2016,107428,195079,27,1,10,2,,,
9781,Frederick Gibbs,West,24-11-2015,71462,496520,27,3,5,5,,,
9782,Priscilla Martinez,East,28-08-2023,109413,490456,18,5,10,1,,,
9783,Raymond Davis,North,08-09-2022,52754,388617,30,2,5,4,,,
9784,Selena Smith,East,06-06-2023,50588,173033,28,1,5,2,,,
9785,Sonia Hampton,East,18-08-2022,92182,59726,29,5,15,3,,,
9786,Jennifer Moore,South,02-11-2022,88687,25759,9,5,20,5,,,
9787,James Johnson,East,30-09-2016,90723,255464,39,2,0,6,,,
9788,Kari Kaufman,East,07-01-2023,53638,15504,39,5,10,5,,,
9789,Danielle Fernandez,South,11-07-2016,30785,378468,21,4,5,2,,,
9790,Jasmine Brown,South,08-12-2017,30227,499535,45,2,20,1,,,
9791,Austin Martinez,North,15-06-2016,100483,73699,38,1,5,3,,,
9792,Deanna Lewis,South,17-09-2023,37477,259463,7,1,10,2,,,
9793,Michelle Lowe,West,11-12-2022,47211,57172,45,3,0,4,,,
9794,Shannon Glass,West,21-12-2017,109430,236427,25,4,15,3,,,
9795,Stephen Medina MD,North,15-06-2024,58387,333960,26,4,0,5,,,
9796,Mallory Beard,East,11-08-2023,40217,140704,6,1,15,2,,,
9797,Diana Hampton,North,05-03-2020,77488,74807,49,5,5,5,,,
9798,Theresa Figueroa,South,29-11-2020,41556,425077,20,4,20,5,,,
9799,Kevin Davidson,East,24-02-2023,107104,337296,18,4,15,5,,,
9800,Jason Oliver,North,26-05-2022,56914,163361,20,5,5,1,,,
9801,Brenda Schultz,North,13-04-2024,55704,323411,40,2,10,5,,,
9802,Jeffrey Stone,West,21-05-2023,52466,265854,18,5,10,4,,,
9803,Bruce Rodriguez,North,12-04-2018,104018,492573,47,3,20,4,,,
9804,Sandra Skinner,East,28-11-2015,49932,153343,1,3,20,3,,,
9805,Kayla Jones,North,30-01-2018,103224,117652,33,1,10,6,,,
9806,Robert Woods,North,19-01-2021,95595,125773,39,2,10,5,,,
9807,Stephanie Torres,South,05-04-2017,68199,460720,48,4,15,5,,,
9808,Colton Rogers,North,09-11-2016,58777,82729,23,1,20,2,,,
9809,Kimberly Gonzalez,East,21-08-2020,49054,444934,14,1,10,1,,,
9810,Wayne Maxwell,West,20-09-2019,77192,173779,28,4,15,6,,,
9811,David Alexander,West,22-11-2020,33339,320717,21,4,5,3,,,
9812,Crystal Morris,West,26-07-2021,114709,19021,44,5,20,6,,,
9813,Kimberly Young,West,18-08-2021,90534,281184,37,3,20,5,,,
9814,Brandon Schroeder,South,13-03-2020,75955,214507,7,4,10,2,,,
9815,Larry Cook,East,23-10-2019,68316,115285,12,5,10,1,,,
9816,Charles Hall,South,07-03-2016,117022,167624,37,3,10,3,,,
9817,Joshua Campbell,West,27-12-2018,86670,145416,39,2,10,6,,,
9818,Jeffrey Baker,South,11-03-2024,60641,351082,28,2,0,3,,,
9819,Vincent Hall,North,01-08-2018,91745,148275,7,2,10,5,,,
9820,Kimberly Meyer,East,10-01-2020,49046,350998,45,4,5,3,,,
9821,Elizabeth Williams,North,22-01-2020,46585,118025,17,3,10,2,,,
9822,Gregory Levine,South,03-05-2020,37087,408656,37,3,10,3,,,
9823,Tracy Perez,North,21-04-2020,71430,315353,14,2,5,4,,,
9824,Christian Johnson,South,06-02-2024,70711,12892,43,1,15,2,,,
9825,Melissa Miller,South,30-01-2021,73316,357688,4,3,5,6,,,
9826,Alice Webb,East,12-04-2024,108556,16687,22,3,20,1,,,
9827,Todd Brown,East,27-07-2016,73543,396701,49,5,5,1,,,
9828,Justin Washington,East,23-07-2017,34471,164879,17,2,20,5,,,
9829,Matthew Green,West,26-05-2018,91129,376752,35,1,0,5,,,
9830,Richard Harris,East,02-12-2017,57122,353069,46,5,5,4,,,
9831,Michael Hughes,North,15-01-2019,98659,40152,32,1,15,6,,,
9832,Denise Jensen,East,20-02-2018,106869,139285,38,1,0,1,,,
9833,Joseph Boyd,East,05-01-2016,81459,243830,31,1,10,1,,,
9834,Harold Bradley,East,06-02-2024,68771,35875,25,4,15,1,,,
9835,Kevin Brown,South,25-02-2024,99326,499304,10,3,5,1,,,
9836,Katelyn Crawford,South,02-04-2016,62036,176011,49,3,5,3,,,
9837,Jennifer Leonard,East,14-08-2016,85087,38939,2,5,15,6,,,
9838,Laura Garcia,South,02-01-2022,65878,411685,27,1,10,2,,,
9839,Edward King,South,12-03-2022,31601,92943,12,1,10,2,,,
9840,Raymond Gates,West,26-10-2020,41788,202587,16,3,0,4,,,
9841,Jennifer Daniels,North,26-06-2019,82929,473373,16,1,15,3,,,
9842,Robert Mitchell,South,17-12-2018,51307,481657,3,1,20,1,,,
9843,Robert Mcdaniel,North,01-07-2016,57129,363455,25,1,15,1,,,
9844,Michelle Barber,South,13-08-2017,93869,224709,18,2,10,5,,,
9845,Mitchell Mccarthy,East,10-08-2022,42712,459571,39,2,10,5,,,
9846,Kyle Roth,South,29-03-2017,52303,323276,42,2,0,4,,,
9847,Joan Allison,South,01-03-2018,76515,126278,40,5,15,1,,,
9848,Eric Hudson,North,10-11-2019,46004,194321,32,1,5,4,,,
9849,Gary Norris,East,11-02-2020,115698,334863,49,2,20,3,,,
9850,Amanda Padilla,West,25-08-2016,106025,422220,3,2,15,2,,,
9851,Christina Johnson,North,30-12-2017,112099,363642,8,4,20,1,,,
9852,Denise Moreno,East,19-11-2018,50349,80762,5,5,15,6,,,
9853,Jennifer Beltran,East,28-04-2023,76059,277397,20,2,10,3,,,
9854,Lori Banks,North,14-06-2017,89056,384168,44,2,20,1,,,
9855,Joshua Lee,South,27-01-2017,87372,253138,25,2,15,6,,,
9856,Aaron Mayer,East,16-09-2021,78805,18726,6,4,5,5,,,
9857,Karen Rojas,West,23-10-2016,45685,68952,28,4,10,4,,,
9858,Jason Richards,South,27-10-2021,71697,372846,23,5,5,5,,,
9859,Patricia Harris,North,09-10-2023,106653,230187,24,1,0,2,,,
9860,Charles Cook,North,13-05-2021,118577,227624,10,1,0,5,,,
9861,Mr. Brandon Martinez,North,19-04-2024,56009,201330,10,5,0,1,,,
9862,Christopher Logan,North,17-04-2023,49678,312144,33,1,10,6,,,
9863,Christy Evans,West,13-11-2019,66623,187345,9,3,5,5,,,
9864,Rachel Herrera,West,22-09-2021,43369,451642,18,1,15,1,,,
9865,Christine Brown,East,28-12-2015,65519,39735,3,4,10,2,,,
9866,Thomas Leblanc,West,23-11-2023,104905,206630,33,4,15,6,,,
9867,Karen Pugh,North,17-02-2021,72256,51648,10,2,10,5,,,
9868,Sandra Thompson,West,26-02-2019,108893,435735,27,4,20,4,,,
9869,Mary Carroll,South,27-02-2023,114419,137103,35,3,0,4,,,
9870,Scott Joseph,South,05-03-2018,31329,11286,18,3,0,6,,,
9871,Joshua Cox,East,30-07-2015,61407,472612,7,3,20,4,,,
9872,Morgan Cantu,North,13-02-2022,81779,85810,7,2,5,5,,,
9873,Whitney Peterson,West,19-10-2017,108074,151798,22,1,0,5,,,
9874,Bridget Taylor,East,18-11-2015,48834,333684,10,2,0,6,,,
9875,Caitlyn Park,East,12-12-2022,77303,262644,27,4,5,5,,,
9876,James Sanchez DDS,West,10-04-2023,69825,235890,45,3,5,1,,,
9877,Sarah Mason,East,21-11-2016,107167,236385,4,2,20,2,,,
9878,Kristen Padilla,North,27-05-2023,87017,35916,12,2,0,4,,,
9879,Rachel Gonzales,West,10-07-2021,73327,89826,3,3,20,1,,,
9880,Breanna Fowler,South,01-04-2018,99830,12377,48,5,10,6,,,
9881,Christopher Mason,South,19-11-2018,72424,427987,43,3,5,4,,,
9882,Timothy Smith,West,03-12-2018,89536,364717,3,5,5,1,,,
9883,Phillip Santana,East,26-07-2015,113650,321148,25,3,0,5,,,
9884,Randy Jackson,East,27-08-2016,103685,64780,26,1,15,6,,,
9885,Kelly Nguyen,South,30-07-2022,77246,478448,40,5,20,6,,,
9886,Alicia Horne,South,23-02-2017,90638,61267,7,5,5,4,,,
9887,Eduardo Campbell,North,15-05-2022,53577,384152,46,2,5,5,,,
9888,Kenneth Elliott,East,27-08-2016,62175,244768,34,5,0,4,,,
9889,Jamie Daugherty,North,21-05-2023,93609,31802,10,4,0,3,,,
9890,Elizabeth Arnold,South,17-11-2022,113949,225910,3,2,15,1,,,
9891,Jeffrey Dorsey,South,23-05-2018,88587,263783,28,2,10,3,,,
9892,Alfred Allen,South,08-07-2015,33766,448200,11,1,10,1,,,
9893,Gary Nguyen,South,30-11-2022,69824,35446,32,2,0,2,,,
9894,Andrea Howard,North,14-07-2023,56056,171932,8,2,15,6,,,
9895,Jesse Nelson,South,27-12-2021,38299,362440,20,4,0,4,,,
9896,Michelle Sanchez,West,08-03-2024,66331,216489,5,2,10,2,,,
9897,Alexis Green,East,23-02-2016,87223,93132,41,5,20,2,,,
9898,Victoria Smith,South,01-03-2017,73866,283981,13,1,5,6,,,
9899,David Fischer MD,East,01-05-2019,37849,203554,11,4,5,6,,,
9900,Natalie Russell,South,06-07-2021,43771,48992,34,3,15,1,,,
9901,Maria Anderson,North,03-10-2020,59604,149761,44,3,10,3,,,
9902,Shane Moreno,East,30-04-2019,36035,273709,3,3,15,5,,,
9903,Charles Johnson,North,29-08-2020,110640,134542,15,4,15,1,,,
9904,Jason Lewis,South,23-05-2019,94520,296937,33,3,15,5,,,
9905,Gina Perry,West,04-08-2018,103495,407836,43,5,5,2,,,
9906,Christopher Miller,West,21-08-2017,33196,75200,10,3,15,5,,,
9907,Traci Alexander,West,16-07-2018,80337,298081,3,3,10,3,,,
9908,Ashley Chapman,West,18-08-2022,66899,382856,46,1,10,1,,,
9909,Ashley Brown,West,06-09-2021,49459,262372,48,3,20,6,,,
9910,Donna Garza,North,27-09-2016,95948,394371,41,3,10,3,,,
9911,Maxwell Simmons,West,02-08-2020,104210,486641,14,2,5,3,,,
9912,Justin Howell,South,04-07-2022,106687,491458,33,5,10,1,,,
9913,Mr. Dakota Henry DDS,North,30-01-2022,66615,397182,33,4,0,6,,,
9914,Eric Quinn,North,03-07-2018,38794,69400,36,1,15,3,,,
9915,James Benjamin,West,27-02-2024,54358,317421,23,4,20,6,,,
9916,Frank Martinez,East,12-09-2018,63849,297516,1,3,0,4,,,
9917,Jonathan Bishop,South,04-09-2019,92603,408172,27,2,10,4,,,
9918,Marc George,North,12-04-2018,119582,202466,32,3,10,4,,,
9919,Tina Montgomery,South,12-03-2019,103752,284055,21,3,15,5,,,
9920,Mrs. Ann Harrell,East,27-02-2017,38389,385915,44,1,15,3,,,
9921,Rachael Williams,North,27-03-2022,71382,353376,20,1,5,1,,,
9922,Rebecca Murray,South,19-02-2019,113061,323547,27,4,20,1,,,
9923,Monica Martinez,West,12-12-2018,86087,409886,36,3,5,5,,,
9924,Jason Smith,North,08-02-2018,105781,69844,41,4,10,1,,,
9925,Claudia Henderson,North,25-09-2023,113040,73137,32,3,20,4,,,
9926,Lori Collins,North,19-01-2019,107895,239299,39,1,20,3,,,
9927,Margaret Willis,North,22-01-2017,34527,33473,29,2,5,1,,,
9928,Sarah Gonzalez,West,21-07-2016,86258,57298,46,4,10,1,,,
9929,Kimberly Doyle,East,20-07-2015,36693,293489,23,4,10,2,,,
9930,Rodney Dennis,East,22-11-2022,67671,35608,35,5,5,2,,,
9931,Lori Flores,South,29-04-2021,62823,252903,15,5,20,2,,,
9932,Jason Wright,West,08-01-2021,118678,448020,43,2,20,3,,,
9933,Michael Crosby,West,01-03-2023,108950,373632,10,5,0,4,,,
9934,Marissa Brown,South,22-05-2023,87364,245124,15,2,5,6,,,
9935,John Smith,West,26-11-2019,110586,378979,25,3,10,4,,,
9936,Erika Anderson,West,07-06-2016,48378,282430,17,5,0,4,,,
9937,Debra Norton,North,27-01-2021,47218,219708,31,5,5,3,,,
9938,Daniel Craig,North,16-03-2020,109808,420088,11,4,20,3,,,
9939,Garrett Patel,North,09-01-2019,44526,445521,20,2,15,2,,,
9940,Angela Gill,West,11-01-2019,110278,182822,31,4,5,1,,,
9941,Virginia Rogers,West,10-05-2018,72874,99185,16,5,20,5,,,
9942,Laura Gonzalez,East,24-01-2020,110831,54476,36,3,15,5,,,
9943,Lisa Gibson,North,27-09-2019,111089,186220,39,1,10,6,,,
9944,Molly Banks,South,26-03-2016,74281,233018,11,2,15,1,,,
9945,Steven Wallace,West,10-12-2021,116608,130059,20,2,10,6,,,
9946,Lori Roberson,North,21-10-2020,99672,256946,26,3,15,2,,,
9947,Kristen Ruiz,East,18-01-2018,44705,113581,49,3,20,6,,,
9948,Jared Mitchell,North,27-09-2016,46403,491858,26,2,0,1,,,
9949,Lance Barajas,East,16-08-2018,47416,219033,42,2,10,1,,,
9950,Ryan Salas,East,11-04-2024,71784,365711,47,3,5,5,,,
9951,Jeffrey Rodriguez,West,20-05-2020,115194,194631,6,3,15,2,,,
9952,Stephanie Mason,East,01-02-2017,93376,213041,45,3,5,3,,,
9953,Breanna Mcintosh,East,25-02-2018,41853,483152,35,5,10,6,,,
9954,Maria Cooper,South,23-02-2016,58369,345621,8,2,10,5,,,
9955,Pamela Wright,East,02-05-2016,77121,226261,7,2,15,6,,,
9956,Mr. Shawn Hill,South,01-09-2020,30747,257466,37,3,5,6,,,
9957,Dalton Salinas,South,15-06-2023,73326,423199,16,4,0,3,,,
9958,Rebecca Parker,North,07-05-2017,69772,318160,9,1,0,2,,,
9959,Amanda Jones,North,15-05-2024,112887,288404,11,2,0,1,,,
9960,Cynthia Kelly,West,02-07-2018,78409,97576,21,5,0,4,,,
9961,Brian Scott,West,07-08-2018,99083,437257,46,1,0,6,,,
9962,Melanie Lewis,West,17-07-2021,59011,469290,7,4,15,4,,,
9963,Jared Goodman,East,15-08-2015,114718,316857,12,5,0,2,,,
9964,Michael Baker,North,22-06-2015,85757,341892,40,3,10,4,,,
9965,Melinda Thompson,East,11-11-2023,80956,225931,21,4,10,6,,,
9966,Evan Harper,North,08-10-2020,90022,430406,5,3,15,3,,,
